,price,code,CLOSE,OPEN
2016-05-23,3830.2097116612117,000300.SH,3830.2097116612117,3830.2097116612117
2016-05-24,3847.200745761664,000300.SH,3847.200745761664,3847.200745761664
2016-05-25,3880.707132515276,000300.SH,3880.707132515276,3880.707132515276
2016-05-26,3859.564475527257,000300.SH,3859.564475527257,3859.564475527257
2016-05-27,3866.345713445099,000300.SH,3866.345713445099,3866.345713445099
2016-05-30,3864.4445288934166,000300.SH,3864.4445288934166,3864.4445288934166
2016-05-31,3866.2124311696757,000300.SH,3866.2124311696757,3866.2124311696757
2016-06-01,3823.9055515143646,000300.SH,3823.9055515143646,3823.9055515143646
2016-06-02,3818.7415518923767,000300.SH,3818.7415518923767,3818.7415518923767
2016-06-03,3840.725914587519,000300.SH,3840.725914587519,3840.725914587519
2016-06-06,3914.7067111242095,000300.SH,3914.7067111242095,3914.7067111242095
2016-06-07,3970.5685492383386,000300.SH,3970.5685492383386,3970.5685492383386
2016-06-08,4094.5484663103875,000300.SH,4094.5484663103875,4094.5484663103875
2016-06-09,4052.9750408256355,000300.SH,4052.9750408256355,4052.9750408256355
2016-06-10,4100.263780613235,000300.SH,4100.263780613235,4100.263780613235
2016-06-13,4112.059238163584,000300.SH,4112.059238163584,4112.059238163584
2016-06-14,4242.749288792217,000300.SH,4242.749288792217,4242.749288792217
2016-06-15,4195.723306809799,000300.SH,4195.723306809799,4195.723306809799
2016-06-16,4134.3866381807775,000300.SH,4134.3866381807775,4134.3866381807775
2016-06-17,4088.6828721333936,000300.SH,4088.6828721333936,4088.6828721333936
2016-06-20,3954.721933907327,000300.SH,3954.721933907327,3954.721933907327
2016-06-21,3907.807149589505,000300.SH,3907.807149589505,3907.807149589505
2016-06-22,3855.2168946352776,000300.SH,3855.2168946352776,3855.2168946352776
2016-06-23,3856.7702116347064,000300.SH,3856.7702116347064,3856.7702116347064
2016-06-24,3873.254353539375,000300.SH,3873.254353539375,3873.254353539375
2016-06-27,3977.433993600275,000300.SH,3977.433993600275,3977.433993600275
2016-06-28,4041.1507030549565,000300.SH,4041.1507030549565,4041.1507030549565
2016-06-29,4007.8331202421696,000300.SH,4007.8331202421696,4007.8331202421696
2016-06-30,3949.0533906783444,000300.SH,3949.0533906783444,3949.0533906783444
2016-07-01,3969.8802725662104,000300.SH,3969.8802725662104,3969.8802725662104
2016-07-04,3893.4627300248726,000300.SH,3893.4627300248726,3893.4627300248726
2016-07-05,3990.6848334280517,000300.SH,3990.6848334280517,3990.6848334280517
2016-07-06,4069.4955131228385,000300.SH,4069.4955131228385,4069.4955131228385
2016-07-07,4042.973418563977,000300.SH,4042.973418563977,4042.973418563977
2016-07-08,3934.614510346631,000300.SH,3934.614510346631,3934.614510346631
2016-07-11,4007.3480672015253,000300.SH,4007.3480672015253,4007.3480672015253
2016-07-12,4002.740259093241,000300.SH,4002.740259093241,4002.740259093241
2016-07-13,4075.263486906577,000300.SH,4075.263486906577,4075.263486906577
2016-07-14,3979.424058365893,000300.SH,3979.424058365893,3979.424058365893
2016-07-15,3931.305292911951,000300.SH,3931.305292911951,3931.305292911951
2016-07-18,3924.655475426049,000300.SH,3924.655475426049,3924.655475426049
2016-07-19,3923.7137593798043,000300.SH,3923.7137593798043,3923.7137593798043
2016-07-20,3895.161460968011,000300.SH,3895.161460968011,3895.161460968011
2016-07-21,3924.2720694375334,000300.SH,3924.2720694375334,3924.2720694375334
2016-07-22,3864.9937081293633,000300.SH,3864.9937081293633,3864.9937081293633
2016-07-25,3849.3894023599,000300.SH,3849.3894023599,3849.3894023599
2016-07-26,3851.540025542962,000300.SH,3851.540025542962,3851.540025542962
2016-07-27,3876.019766630616,000300.SH,3876.019766630616,3876.019766630616
2016-07-28,3912.8983429815316,000300.SH,3912.8983429815316,3912.8983429815316
2016-07-29,3852.6819478916664,000300.SH,3852.6819478916664,3852.6819478916664
2016-08-01,3762.9236740120928,000300.SH,3762.9236740120928,3762.9236740120928
2016-08-02,3823.656301685444,000300.SH,3823.656301685444,3823.656301685444
2016-08-03,3844.452962016798,000300.SH,3844.452962016798,3844.452962016798
2016-08-04,3801.5496622860746,000300.SH,3801.5496622860746,3801.5496622860746
2016-08-05,3880.723862310999,000300.SH,3880.723862310999,3880.723862310999
2016-08-08,3890.7388812503614,000300.SH,3890.7388812503614,3890.7388812503614
2016-08-09,3955.578448891026,000300.SH,3955.578448891026,3955.578448891026
2016-08-10,3961.57336831258,000300.SH,3961.57336831258,3961.57336831258
2016-08-11,4077.4952188390703,000300.SH,4077.4952188390703,4077.4952188390703
2016-08-12,4196.380299364689,000300.SH,4196.380299364689,4196.380299364689
2016-08-15,4185.813043812536,000300.SH,4185.813043812536,4185.813043812536
2016-08-16,4244.98472160088,000300.SH,4244.98472160088,4244.98472160088
2016-08-17,4288.504004071984,000300.SH,4288.504004071984,4288.504004071984
2016-08-18,4377.271429291668,000300.SH,4377.271429291668,4377.271429291668
2016-08-19,4317.034598104269,000300.SH,4317.034598104269,4317.034598104269
2016-08-22,4353.66721803617,000300.SH,4353.66721803617,4353.66721803617
2016-08-23,4421.933299383796,000300.SH,4421.933299383796,4421.933299383796
2016-08-24,4309.950518527033,000300.SH,4309.950518527033,4309.950518527033
2016-08-25,4219.233458783732,000300.SH,4219.233458783732,4219.233458783732
2016-08-26,4077.290727905473,000300.SH,4077.290727905473,4077.290727905473
2016-08-29,4044.7826279414553,000300.SH,4044.7826279414553,4044.7826279414553
2016-08-30,4085.083583213575,000300.SH,4085.083583213575,4085.083583213575
2016-08-31,4180.731334266996,000300.SH,4180.731334266996,4180.731334266996
2016-09-01,4190.016927177695,000300.SH,4190.016927177695,4190.016927177695
2016-09-02,4291.969920460762,000300.SH,4291.969920460762,4291.969920460762
2016-09-05,4204.855362276695,000300.SH,4204.855362276695,4204.855362276695
2016-09-06,4082.964432553111,000300.SH,4082.964432553111,4082.964432553111
2016-09-07,4066.412442339793,000300.SH,4066.412442339793,4066.412442339793
2016-09-08,4086.282221797755,000300.SH,4086.282221797755,4086.282221797755
2016-09-09,4082.590984365814,000300.SH,4082.590984365814,4082.590984365814
2016-09-12,3957.451204082243,000300.SH,3957.451204082243,3957.451204082243
2016-09-13,3938.9001866098706,000300.SH,3938.9001866098706,3938.9001866098706
2016-09-14,3857.1151460344313,000300.SH,3857.1151460344313,3857.1151460344313
2016-09-15,3887.3295061555045,000300.SH,3887.3295061555045,3887.3295061555045
2016-09-16,3908.0906298382306,000300.SH,3908.0906298382306,3908.0906298382306
2016-09-19,3853.3253807777446,000300.SH,3853.3253807777446,3853.3253807777446
2016-09-20,3817.1721126348903,000300.SH,3817.1721126348903,3817.1721126348903
2016-09-21,3753.78668936516,000300.SH,3753.78668936516,3753.78668936516
2016-09-22,3742.3711370188344,000300.SH,3742.3711370188344,3742.3711370188344
2016-09-23,3789.306673318947,000300.SH,3789.306673318947,3789.306673318947
2016-09-26,3737.2853980912737,000300.SH,3737.2853980912737,3737.2853980912737
2016-09-27,3757.17114124847,000300.SH,3757.17114124847,3757.17114124847
2016-09-28,3727.745534812439,000300.SH,3727.745534812439,3727.745534812439
2016-09-29,3681.3797994687543,000300.SH,3681.3797994687543,3681.3797994687543
2016-09-30,3669.2524047945867,000300.SH,3669.2524047945867,3669.2524047945867
2016-10-03,3613.376024270256,000300.SH,3613.376024270256,3613.376024270256
2016-10-04,3578.204828279093,000300.SH,3578.204828279093,3578.204828279093
2016-10-05,3513.540433706875,000300.SH,3513.540433706875,3513.540433706875
2016-10-06,3604.8942005231797,000300.SH,3604.8942005231797,3604.8942005231797
2016-10-07,3611.362043888903,000300.SH,3611.362043888903,3611.362043888903
2016-10-10,3571.8545297398437,000300.SH,3571.8545297398437,3571.8545297398437
2016-10-11,3576.9973302768285,000300.SH,3576.9973302768285,3576.9973302768285
2016-10-12,3568.831891908424,000300.SH,3568.831891908424,3568.831891908424
2016-10-13,3554.3250943168905,000300.SH,3554.3250943168905,3554.3250943168905
2016-10-14,3580.5386092370513,000300.SH,3580.5386092370513,3580.5386092370513
2016-10-17,3617.3100746378013,000300.SH,3617.3100746378013,3617.3100746378013
2016-10-18,3590.9614555973844,000300.SH,3590.9614555973844,3590.9614555973844
2016-10-19,3557.7169624275216,000300.SH,3557.7169624275216,3557.7169624275216
2016-10-20,3538.8536397802036,000300.SH,3538.8536397802036,3538.8536397802036
2016-10-21,3425.5789051051906,000300.SH,3425.5789051051906,3425.5789051051906
2016-10-24,3336.2326583199333,000300.SH,3336.2326583199333,3336.2326583199333
2016-10-25,3398.1511037185423,000300.SH,3398.1511037185423,3398.1511037185423
2016-10-26,3489.685132194555,000300.SH,3489.685132194555,3489.685132194555
2016-10-27,3480.2377615466526,000300.SH,3480.2377615466526,3480.2377615466526
2016-10-28,3507.967185074391,000300.SH,3507.967185074391,3507.967185074391
2016-10-31,3523.912753886948,000300.SH,3523.912753886948,3523.912753886948
2016-11-01,3685.1687841670328,000300.SH,3685.1687841670328,3685.1687841670328
2016-11-02,3768.6065763472416,000300.SH,3768.6065763472416,3768.6065763472416
2016-11-03,3764.0995876529346,000300.SH,3764.0995876529346,3764.0995876529346
2016-11-04,3702.920874546573,000300.SH,3702.920874546573,3702.920874546573
2016-11-07,3602.0153779924303,000300.SH,3602.0153779924303,3602.0153779924303
2016-11-08,3603.10274897137,000300.SH,3603.10274897137,3603.10274897137
2016-11-09,3558.1524960712154,000300.SH,3558.1524960712154,3558.1524960712154
2016-11-10,3475.6229238607125,000300.SH,3475.6229238607125,3475.6229238607125
2016-11-11,3431.7339920026716,000300.SH,3431.7339920026716,3431.7339920026716
2016-11-14,3369.92933939297,000300.SH,3369.92933939297,3369.92933939297
2016-11-15,3449.1239912944834,000300.SH,3449.1239912944834,3449.1239912944834
2016-11-16,3500.9276831623906,000300.SH,3500.9276831623906,3500.9276831623906
2016-11-17,3501.8718555342207,000300.SH,3501.8718555342207,3501.8718555342207
2016-11-18,3577.0910351562657,000300.SH,3577.0910351562657,3577.0910351562657
2016-11-21,3584.5493231744995,000300.SH,3584.5493231744995,3584.5493231744995
2016-11-22,3536.9597498893904,000300.SH,3536.9597498893904,3536.9597498893904
2016-11-23,3610.122845895215,000300.SH,3610.122845895215,3610.122845895215
2016-11-24,3642.771718510808,000300.SH,3642.771718510808,3642.771718510808
2016-11-25,3587.034142231473,000300.SH,3587.034142231473,3587.034142231473
2016-11-28,3569.678331118584,000300.SH,3569.678331118584,3569.678331118584
2016-11-29,3520.7146100096807,000300.SH,3520.7146100096807,3520.7146100096807
2016-11-30,3444.7858920732942,000300.SH,3444.7858920732942,3444.7858920732942
2016-12-01,3483.373521500755,000300.SH,3483.373521500755,3483.373521500755
2016-12-02,3582.900528955643,000300.SH,3582.900528955643,3582.900528955643
2016-12-05,3510.445513387951,000300.SH,3510.445513387951,3510.445513387951
2016-12-06,3533.269122691361,000300.SH,3533.269122691361,3533.269122691361
2016-12-07,3497.1996482541163,000300.SH,3497.1996482541163,3497.1996482541163
2016-12-08,3466.138068585388,000300.SH,3466.138068585388,3466.138068585388
2016-12-09,3431.01010869246,000300.SH,3431.01010869246,3431.01010869246
2016-12-12,3383.084829653895,000300.SH,3383.084829653895,3383.084829653895
2016-12-13,3378.9340079212147,000300.SH,3378.9340079212147,3378.9340079212147
2016-12-14,3336.630592923246,000300.SH,3336.630592923246,3336.630592923246
2016-12-15,3343.327127545196,000300.SH,3343.327127545196,3343.327127545196
2016-12-16,3338.858370019708,000300.SH,3338.858370019708,3338.858370019708
2016-12-19,3324.9210978454103,000300.SH,3324.9210978454103,3324.9210978454103
2016-12-20,3280.437291939963,000300.SH,3280.437291939963,3280.437291939963
2016-12-21,3248.400624606803,000300.SH,3248.400624606803,3248.400624606803
2016-12-22,3277.0538904161135,000300.SH,3277.0538904161135,3277.0538904161135
2016-12-23,3299.42806250313,000300.SH,3299.42806250313,3299.42806250313
2016-12-26,3254.671296109424,000300.SH,3254.671296109424,3254.671296109424
2016-12-27,3253.0049552116507,000300.SH,3253.0049552116507,3253.0049552116507
2016-12-28,3283.943778971598,000300.SH,3283.943778971598,3283.943778971598
2016-12-29,3209.1738108434542,000300.SH,3209.1738108434542,3209.1738108434542
2016-12-30,3226.118144723852,000300.SH,3226.118144723852,3226.118144723852
2017-01-02,3194.429879720138,000300.SH,3194.429879720138,3194.429879720138
2017-01-03,3215.300914978823,000300.SH,3215.300914978823,3215.300914978823
2017-01-04,3180.0923852502383,000300.SH,3180.0923852502383,3180.0923852502383
2017-01-05,3095.291173403272,000300.SH,3095.291173403272,3095.291173403272
2017-01-06,3011.992834012185,000300.SH,3011.992834012185,3011.992834012185
2017-01-09,3005.2620513700936,000300.SH,3005.2620513700936,3005.2620513700936
2017-01-10,3013.9984269891584,000300.SH,3013.9984269891584,3013.9984269891584
2017-01-11,2972.9319813352577,000300.SH,2972.9319813352577,2972.9319813352577
2017-01-12,2994.9137845624837,000300.SH,2994.9137845624837,2994.9137845624837
2017-01-13,2923.8340203837824,000300.SH,2923.8340203837824,2923.8340203837824
2017-01-16,2912.995110471383,000300.SH,2912.995110471383,2912.995110471383
2017-01-17,2858.894395772819,000300.SH,2858.894395772819,2858.894395772819
2017-01-18,2825.0022169803924,000300.SH,2825.0022169803924,2825.0022169803924
2017-01-19,2821.9954289072602,000300.SH,2821.9954289072602,2821.9954289072602
2017-01-20,2785.2488501392518,000300.SH,2785.2488501392518,2785.2488501392518
2017-01-23,2764.9516546757554,000300.SH,2764.9516546757554,2764.9516546757554
2017-01-24,2800.317998834296,000300.SH,2800.317998834296,2800.317998834296
2017-01-25,2778.1511337466995,000300.SH,2778.1511337466995,2778.1511337466995
2017-01-26,2808.454944584877,000300.SH,2808.454944584877,2808.454944584877
2017-01-27,2770.1176249302925,000300.SH,2770.1176249302925,2770.1176249302925
2017-01-30,2786.7381674232865,000300.SH,2786.7381674232865,2786.7381674232865
2017-01-31,2839.572466017682,000300.SH,2839.572466017682,2839.572466017682
2017-02-01,2755.931322276705,000300.SH,2755.931322276705,2755.931322276705
2017-02-02,2718.9790562580106,000300.SH,2718.9790562580106,2718.9790562580106
2017-02-03,2738.062986850661,000300.SH,2738.062986850661,2738.062986850661
2017-02-06,2732.866103525662,000300.SH,2732.866103525662,2732.866103525662
2017-02-07,2745.7694446604246,000300.SH,2745.7694446604246,2745.7694446604246
2017-02-08,2727.2242363567793,000300.SH,2727.2242363567793,2727.2242363567793
2017-02-09,2729.1125866850143,000300.SH,2729.1125866850143,2729.1125866850143
2017-02-10,2724.860553827865,000300.SH,2724.860553827865,2724.860553827865
2017-02-13,2761.714162128621,000300.SH,2761.714162128621,2761.714162128621
2017-02-14,2773.449766190233,000300.SH,2773.449766190233,2773.449766190233
2017-02-15,2785.6948702202426,000300.SH,2785.6948702202426,2785.6948702202426
2017-02-16,2774.2810731036875,000300.SH,2774.2810731036875,2774.2810731036875
2017-02-17,2758.79463129688,000300.SH,2758.79463129688,2758.79463129688
2017-02-20,2744.822857165327,000300.SH,2744.822857165327,2744.822857165327
2017-02-21,2756.310982025203,000300.SH,2756.310982025203,2756.310982025203
2017-02-22,2744.9713687922094,000300.SH,2744.9713687922094,2744.9713687922094
2017-02-23,2753.4011076559655,000300.SH,2753.4011076559655,2753.4011076559655
2017-02-24,2818.1170873330616,000300.SH,2818.1170873330616,2818.1170873330616
2017-02-27,2853.7202966128625,000300.SH,2853.7202966128625,2853.7202966128625
2017-02-28,2846.0345457844155,000300.SH,2846.0345457844155,2846.0345457844155
2017-03-01,2886.2794117499816,000300.SH,2886.2794117499816,2886.2794117499816
2017-03-02,2876.111483298598,000300.SH,2876.111483298598,2876.111483298598
2017-03-03,2808.3200056592113,000300.SH,2808.3200056592113,2808.3200056592113
2017-03-06,2768.1077851728805,000300.SH,2768.1077851728805,2768.1077851728805
2017-03-07,2701.5621813420034,000300.SH,2701.5621813420034,2701.5621813420034
2017-03-08,2684.397883903267,000300.SH,2684.397883903267,2684.397883903267
2017-03-09,2684.1910527924465,000300.SH,2684.1910527924465,2684.1910527924465
2017-03-10,2740.1538324900253,000300.SH,2740.1538324900253,2740.1538324900253
2017-03-13,2756.6483391639313,000300.SH,2756.6483391639313,2756.6483391639313
2017-03-14,2751.11778359908,000300.SH,2751.11778359908,2751.11778359908
2017-03-15,2778.560216109612,000300.SH,2778.560216109612,2778.560216109612
2017-03-16,2709.438581794345,000300.SH,2709.438581794345,2709.438581794345
2017-03-17,2712.803185971183,000300.SH,2712.803185971183,2712.803185971183
2017-03-20,2739.8233708143507,000300.SH,2739.8233708143507,2739.8233708143507
2017-03-21,2693.324172061635,000300.SH,2693.324172061635,2693.324172061635
2017-03-22,2729.0963899661265,000300.SH,2729.0963899661265,2729.0963899661265
2017-03-23,2744.15413818362,000300.SH,2744.15413818362,2744.15413818362
2017-03-24,2732.085097062063,000300.SH,2732.085097062063,2732.085097062063
2017-03-27,2752.262695007578,000300.SH,2752.262695007578,2752.262695007578
2017-03-28,2828.701198662855,000300.SH,2828.701198662855,2828.701198662855
2017-03-29,2842.1492785169817,000300.SH,2842.1492785169817,2842.1492785169817
2017-03-30,2852.582635416009,000300.SH,2852.582635416009,2852.582635416009
2017-03-31,2838.2406715596226,000300.SH,2838.2406715596226,2838.2406715596226
2017-04-03,2809.357319021484,000300.SH,2809.357319021484,2809.357319021484
2017-04-04,2835.1608818707355,000300.SH,2835.1608818707355,2835.1608818707355
2017-04-05,2809.4876785941156,000300.SH,2809.4876785941156,2809.4876785941156
2017-04-06,2810.3563241042343,000300.SH,2810.3563241042343,2810.3563241042343
2017-04-07,2795.63949702369,000300.SH,2795.63949702369,2795.63949702369
2017-04-10,2810.261774085721,000300.SH,2810.261774085721,2810.261774085721
2017-04-11,2822.586870034323,000300.SH,2822.586870034323,2822.586870034323
2017-04-12,2857.0494146862466,000300.SH,2857.0494146862466,2857.0494146862466
2017-04-13,2843.873400284914,000300.SH,2843.873400284914,2843.873400284914
2017-04-14,2834.7475812177854,000300.SH,2834.7475812177854,2834.7475812177854
2017-04-17,2803.773024790239,000300.SH,2803.773024790239,2803.773024790239
2017-04-18,2787.8052133346246,000300.SH,2787.8052133346246,2787.8052133346246
2017-04-19,2798.931570743802,000300.SH,2798.931570743802,2798.931570743802
2017-04-20,2824.12903281313,000300.SH,2824.12903281313,2824.12903281313
2017-04-21,2797.647813626567,000300.SH,2797.647813626567,2797.647813626567
2017-04-24,2823.7878498083437,000300.SH,2823.7878498083437,2823.7878498083437
2017-04-25,2870.474177770237,000300.SH,2870.474177770237,2870.474177770237
2017-04-26,2888.8240087189606,000300.SH,2888.8240087189606,2888.8240087189606
2017-04-27,2954.2811317739597,000300.SH,2954.2811317739597,2954.2811317739597
2017-04-28,2932.015940472272,000300.SH,2932.015940472272,2932.015940472272
2017-05-01,2886.8151185991237,000300.SH,2886.8151185991237,2886.8151185991237
2017-05-02,2821.4392593243233,000300.SH,2821.4392593243233,2821.4392593243233
2017-05-03,2871.661793003972,000300.SH,2871.661793003972,2871.661793003972
2017-05-04,2901.0758251764764,000300.SH,2901.0758251764764,2901.0758251764764
2017-05-05,2901.972670742611,000300.SH,2901.972670742611,2901.972670742611
2017-05-08,2912.59063093968,000300.SH,2912.59063093968,2912.59063093968
2017-05-09,2875.231272989445,000300.SH,2875.231272989445,2875.231272989445
2017-05-10,2958.440216512852,000300.SH,2958.440216512852,2958.440216512852
2017-05-11,2970.9393612530566,000300.SH,2970.9393612530566,2970.9393612530566
2017-05-12,2976.7026435058106,000300.SH,2976.7026435058106,2976.7026435058106
2017-05-15,3004.511499376169,000300.SH,3004.511499376169,3004.511499376169
2017-05-16,3024.920395039447,000300.SH,3024.920395039447,3024.920395039447
2017-05-17,3035.209015626918,000300.SH,3035.209015626918,3035.209015626918
2017-05-18,3008.9256071915643,000300.SH,3008.9256071915643,3008.9256071915643
2017-05-19,3023.886993139438,000300.SH,3023.886993139438,3023.886993139438
2017-05-22,3091.503754951393,000300.SH,3091.503754951393,3091.503754951393
2017-05-23,3149.060781846868,000300.SH,3149.060781846868,3149.060781846868
2017-05-24,3217.5061293981216,000300.SH,3217.5061293981216,3217.5061293981216
2017-05-25,3202.61579551697,000300.SH,3202.61579551697,3202.61579551697
2017-05-26,3162.933730544941,000300.SH,3162.933730544941,3162.933730544941
2017-05-29,3155.5124705716635,000300.SH,3155.5124705716635,3155.5124705716635
2017-05-30,3157.6543668882255,000300.SH,3157.6543668882255,3157.6543668882255
2017-05-31,3199.034461392963,000300.SH,3199.034461392963,3199.034461392963
2017-06-01,3139.7238055546113,000300.SH,3139.7238055546113,3139.7238055546113
2017-06-02,3195.5398707986833,000300.SH,3195.5398707986833,3195.5398707986833
2017-06-05,3194.2686752761397,000300.SH,3194.2686752761397,3194.2686752761397
2017-06-06,3178.142236389969,000300.SH,3178.142236389969,3178.142236389969
2017-06-07,3139.302399290682,000300.SH,3139.302399290682,3139.302399290682
2017-06-08,3075.3451568259916,000300.SH,3075.3451568259916,3075.3451568259916
2017-06-09,3102.611417370268,000300.SH,3102.611417370268,3102.611417370268
2017-06-12,3108.2223281025845,000300.SH,3108.2223281025845,3108.2223281025845
2017-06-13,3061.8610830249313,000300.SH,3061.8610830249313,3061.8610830249313
2017-06-14,3011.119157555451,000300.SH,3011.119157555451,3011.119157555451
2017-06-15,2995.293200699954,000300.SH,2995.293200699954,2995.293200699954
2017-06-16,3055.0556607189847,000300.SH,3055.0556607189847,3055.0556607189847
2017-06-19,3050.5864151314404,000300.SH,3050.5864151314404,3050.5864151314404
2017-06-20,2995.8390017515676,000300.SH,2995.8390017515676,2995.8390017515676
2017-06-21,2982.9538461233956,000300.SH,2982.9538461233956,2982.9538461233956
2017-06-22,2972.7205652296707,000300.SH,2972.7205652296707,2972.7205652296707
2017-06-23,2879.604108585641,000300.SH,2879.604108585641,2879.604108585641
2017-06-26,2870.7463666676044,000300.SH,2870.7463666676044,2870.7463666676044
2017-06-27,2862.079632821264,000300.SH,2862.079632821264,2862.079632821264
2017-06-28,2886.784091578105,000300.SH,2886.784091578105,2886.784091578105
2017-06-29,2955.0628859027343,000300.SH,2955.0628859027343,2955.0628859027343
2017-06-30,3004.355569972957,000300.SH,3004.355569972957,3004.355569972957
2017-07-03,2998.622429524572,000300.SH,2998.622429524572,2998.622429524572
2017-07-04,2958.174190549117,000300.SH,2958.174190549117,2958.174190549117
2017-07-05,3050.777461243836,000300.SH,3050.777461243836,3050.777461243836
2017-07-06,3061.4388372754083,000300.SH,3061.4388372754083,3061.4388372754083
2017-07-07,3063.4679884559037,000300.SH,3063.4679884559037,3063.4679884559037
2017-07-10,3063.311236338664,000300.SH,3063.311236338664,3063.311236338664
2017-07-11,3071.304546481124,000300.SH,3071.304546481124,3071.304546481124
2017-07-12,3067.313478820475,000300.SH,3067.313478820475,3067.313478820475
2017-07-13,3047.302158910989,000300.SH,3047.302158910989,3047.302158910989
2017-07-14,3027.270263594812,000300.SH,3027.270263594812,3027.270263594812
2017-07-17,3025.1512212789216,000300.SH,3025.1512212789216,3025.1512212789216
2017-07-18,3007.196804994221,000300.SH,3007.196804994221,3007.196804994221
2017-07-19,2982.495594662845,000300.SH,2982.495594662845,2982.495594662845
2017-07-20,2984.684823911389,000300.SH,2984.684823911389,2984.684823911389
2017-07-21,2977.0197728830085,000300.SH,2977.0197728830085,2977.0197728830085
2017-07-24,3026.7878089443925,000300.SH,3026.7878089443925,3026.7878089443925
2017-07-25,2939.8816713255087,000300.SH,2939.8816713255087,2939.8816713255087
2017-07-26,2976.427830975771,000300.SH,2976.427830975771,2976.427830975771
2017-07-27,3028.9766289826034,000300.SH,3028.9766289826034,3028.9766289826034
2017-07-28,2952.760760688188,000300.SH,2952.760760688188,2952.760760688188
2017-07-31,2933.321675956453,000300.SH,2933.321675956453,2933.321675956453
2017-08-01,2917.983974282877,000300.SH,2917.983974282877,2917.983974282877
2017-08-02,2865.660346674275,000300.SH,2865.660346674275,2865.660346674275
2017-08-03,2833.571257464595,000300.SH,2833.571257464595,2833.571257464595
2017-08-04,2792.3183825044257,000300.SH,2792.3183825044257,2792.3183825044257
2017-08-07,2851.5547379811687,000300.SH,2851.5547379811687,2851.5547379811687
2017-08-08,2892.0665314795733,000300.SH,2892.0665314795733,2892.0665314795733
2017-08-09,2943.5062295527223,000300.SH,2943.5062295527223,2943.5062295527223
2017-08-10,2975.737485290949,000300.SH,2975.737485290949,2975.737485290949
2017-08-11,2937.064581974062,000300.SH,2937.064581974062,2937.064581974062
2017-08-14,2915.376913827877,000300.SH,2915.376913827877,2915.376913827877
2017-08-15,2931.6596045748693,000300.SH,2931.6596045748693,2931.6596045748693
2017-08-16,2891.1529560076533,000300.SH,2891.1529560076533,2891.1529560076533
2017-08-17,2913.4925913827533,000300.SH,2913.4925913827533,2913.4925913827533
2017-08-18,2907.5352469701415,000300.SH,2907.5352469701415,2907.5352469701415
2017-08-21,2894.9763869098724,000300.SH,2894.9763869098724,2894.9763869098724
2017-08-22,2918.2452477869174,000300.SH,2918.2452477869174,2918.2452477869174
2017-08-23,2935.5722242834695,000300.SH,2935.5722242834695,2935.5722242834695
2017-08-24,2925.571968645961,000300.SH,2925.571968645961,2925.571968645961
2017-08-25,2963.635547288079,000300.SH,2963.635547288079,2963.635547288079
2017-08-28,2930.7301001311075,000300.SH,2930.7301001311075,2930.7301001311075
2017-08-29,2949.745394159554,000300.SH,2949.745394159554,2949.745394159554
2017-08-30,2972.1011906486406,000300.SH,2972.1011906486406,2972.1011906486406
2017-08-31,2963.9849243544536,000300.SH,2963.9849243544536,2963.9849243544536
2017-09-01,2974.861501348873,000300.SH,2974.861501348873,2974.861501348873
2017-09-04,2934.9769593395204,000300.SH,2934.9769593395204,2934.9769593395204
2017-09-05,2963.7377432616236,000300.SH,2963.7377432616236,2963.7377432616236
2017-09-06,2960.3072809293367,000300.SH,2960.3072809293367,2960.3072809293367
2017-09-07,2943.0776294620005,000300.SH,2943.0776294620005,2943.0776294620005
2017-09-08,2977.359496518162,000300.SH,2977.359496518162,2977.359496518162
2017-09-11,2956.7379274787413,000300.SH,2956.7379274787413,2956.7379274787413
2017-09-12,2908.4773054774314,000300.SH,2908.4773054774314,2908.4773054774314
2017-09-13,2852.254747487665,000300.SH,2852.254747487665,2852.254747487665
2017-09-14,2869.633246328548,000300.SH,2869.633246328548,2869.633246328548
2017-09-15,2827.7435484644425,000300.SH,2827.7435484644425,2827.7435484644425
2017-09-18,2886.149733437719,000300.SH,2886.149733437719,2886.149733437719
2017-09-19,2815.4944172167498,000300.SH,2815.4944172167498,2815.4944172167498
2017-09-20,2876.415687387523,000300.SH,2876.415687387523,2876.415687387523
2017-09-21,2890.445132120374,000300.SH,2890.445132120374,2890.445132120374
2017-09-22,2888.4392728561766,000300.SH,2888.4392728561766,2888.4392728561766
2017-09-25,2868.953345999799,000300.SH,2868.953345999799,2868.953345999799
2017-09-26,2882.1174109151348,000300.SH,2882.1174109151348,2882.1174109151348
2017-09-27,2882.44802639872,000300.SH,2882.44802639872,2882.44802639872
2017-09-28,2920.491880330664,000300.SH,2920.491880330664,2920.491880330664
2017-09-29,2928.0923616502782,000300.SH,2928.0923616502782,2928.0923616502782
2017-10-02,2934.3817168864557,000300.SH,2934.3817168864557,2934.3817168864557
2017-10-03,2923.3650346295135,000300.SH,2923.3650346295135,2923.3650346295135
2017-10-04,2921.198068671567,000300.SH,2921.198068671567,2921.198068671567
2017-10-05,2933.9757164119383,000300.SH,2933.9757164119383,2933.9757164119383
2017-10-06,2882.9196104502566,000300.SH,2882.9196104502566,2882.9196104502566
2017-10-09,2836.4231121629095,000300.SH,2836.4231121629095,2836.4231121629095
2017-10-10,2861.071600365467,000300.SH,2861.071600365467,2861.071600365467
2017-10-11,2871.7508904792585,000300.SH,2871.7508904792585,2871.7508904792585
